47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 46.213222 34.191478 24.460619 28.765675 30.491263 31.559114 30.373209 30.138522 30.175506 29.881288 29.799939 28.980903 28.288041 27.969212 28.004956 27.723032 29.508775 30.666317 31.147189 32.177106 32.315137 32.651495 32.808260 32.434125 33.256963 32.176005 32.863488 31.123945 30.611779 29.797284 29.609610 28.747720 27.700338 26.706066 26.163065 25.568299 22.938065 21.246411 21.380345 21.542296 21.971990 22.113767 23.543020 25.062836 26.305442 27.027241 27.473687 28.002710 28.418880 30.501828 30.085490 31.029298 30.152901 30.376072 30.093297 29.474843 29.077936 26.809216 26.755784 27.155906 27.556028 27.956150 27.878398 28.214832 28.513471 29.733432 30.195602 30.060290 29.998902 30.251195 31.391762 30.237243 28.290790 24.186894 34.420339 46.336455 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 46.288738 33.367266 24.173404 29.896999 31.086344 30.536188 31.192151 30.220611 30.380688 29.424967 29.589359 29.075108 28.999130 28.093642 27.750852 27.626295 28.887277 30.525032 31.891861 31.833863 32.044910 33.018841 33.089172 33.019275 32.559783 33.249066 32.067455 32.152339 31.263866 30.935637 28.798631 28.141639 28.613164 27.800156 26.091468 24.561544 22.291260 21.307589 21.349186 21.192196 21.432831 22.564559 24.777594 25.843059 25.409267 26.020364 28.010939 28.033463 28.453610 28.959986 30.759092 29.955561 30.390845 30.468152 30.182269 28.996234 28.900059 27.823866 26.691901 27.089388 27.491796 27.532125 28.019376 28.624738 28.305635 29.439438 29.735425 30.296584 29.948996 30.936773 30.173584 30.404045 28.582893 23.654379 33.958256 46.555957 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 46.179359 32.107525 24.982903 30.276926 31.044865 30.470449 31.197206 31.178408 29.838579 29.730431 28.810752 29.656727 29.124163 28.555466 27.556477 27.388057 28.303767 31.087073 31.405518 31.771264 32.827487 32.619858 33.215205 33.350926 33.129791 32.392244 32.874943 32.786560 32.152279 30.048802 29.720922 29.020792 28.205155 27.943551 26.786823 24.116216 21.344263 21.295058 20.882384 20.569033 21.849534 23.785431 24.808119 25.334992 26.047572 26.589280 26.562802 28.271821 28.405979 28.951915 29.337981 30.229101 30.458300 30.212061 29.584890 29.729000 28.690868 27.861240 27.389848 27.003136 27.142523 27.439023 28.205140 28.239358 29.188692 28.518940 29.693828 29.901964 30.828390 30.617965 29.768695 30.484523 28.083738 23.809070 33.241116 46.594941 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 45.781978 31.227974 25.258834 30.329640 31.481959 30.929712 31.148520 30.994463 30.078321 29.401741 29.541799 29.148646 29.247109 28.594199 28.086103 27.138789 28.502316 30.250131 31.197354 32.490031 32.555261 33.221442 32.856238 33.430897 33.270282 32.892323 33.355523 33.143507 31.510727 31.158358 30.154554 29.941254 28.664276 27.303437 26.302230 24.539218 21.514879 20.096432 20.074450 21.343148 22.611567 23.850177 24.297433 25.610471 26.647108 26.707396 27.004373 26.859828 28.474298 28.698515 29.016051 30.134149 30.188857 29.570653 29.939696 29.404403 29.474092 27.811437 27.155799 27.492883 26.818303 27.753755 27.741613 28.759729 28.679541 29.033978 28.935575 29.999091 30.964601 30.217659 29.915699 30.892763 27.271379 23.574807 32.706757 46.437497 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 45.255087 29.999400 25.939705 29.969467 32.403351 31.086871 30.873852 31.066214 30.230848 29.665435 29.586221 29.073777 28.893851 28.878736 28.066785 28.440675 27.403320 29.655974 31.737229 32.121740 32.993239 33.013691 33.389053 32.982933 33.416428 34.323529 33.065046 32.283038 32.800275 31.593859 31.041834 29.898424 29.377098 27.554739 25.481082 24.027643 21.349581 20.000000 20.449054 21.704190 22.327392 23.566750 24.996702 25.807567 26.404767 27.023621 27.144797 27.338041 27.010505 28.240600 29.725953 29.512517 29.554381 29.839737 29.437101 29.837357 29.203158 28.747090 26.721823 26.889095 28.108096 27.160596 28.100019 28.326139 28.755456 29.127122 28.800319 29.737151 30.727574 30.525024 29.949852 30.599507 27.191855 23.286059 31.809042 46.183952 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 44.324834 29.033707 26.309732 30.309920 32.259959 31.872771 31.010770 30.311674 30.496447 30.273546 29.605405 29.128461 28.487728 28.549060 29.285110 27.939508 27.724622 29.359741 31.262239 32.395048 32.881187 33.189382 33.201679 33.683559 34.130339 33.434132 33.330529 33.149330 32.900311 32.528447 31.197660 30.565428 29.127387 27.881087 26.169818 22.087598 20.681724 21.508130 21.598036 20.570128 21.903418 24.492371 25.005452 25.924430 26.388902 26.808141 27.274587 27.422344 27.285358 27.892507 28.272352 29.833409 29.673623 29.419272 29.634294 29.463331 29.589608 28.475023 27.222633 27.084392 27.366136 28.298096 27.913772 28.040399 28.573004 28.720253 29.798786 29.617092 29.499109 30.557864 31.198271 29.626960 27.337551 22.843388 30.884486 45.713199 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 42.915250 28.377452 26.642777 30.657864 32.123814 32.584150 30.755359 30.140645 30.960721 30.478370 29.320849 29.216954 28.761467 28.944667 28.483603 28.324481 28.181679 29.095830 30.943759 32.327867 32.848832 33.004312 33.900797 34.290717 33.595043 33.455108 33.755801 33.987506 33.169648 32.714324 32.009920 30.539820 29.338632 27.940034 25.553079 22.168234 21.114251 21.580031 21.167404 21.316423 22.583174 23.942257 25.449626 25.713737 26.481343 26.639626 26.867774 27.552519 28.134277 27.364693 27.761130 28.728963 30.182281 29.627809 29.316980 29.575760 29.209240 28.513027 27.760889 27.324488 27.266899 28.199923 28.179972 27.961010 28.379590 28.937042 29.703182 29.520502 29.449455 29.947682 31.906416 29.353870 27.095290 22.820017 29.690036 44.982036 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.934562 41.072659 27.876554 27.296307 30.780083 32.232516 32.546476 30.834443 30.908009 30.394979 30.463234 29.847208 28.898301 29.510003 28.676140 28.176057 28.685031 28.243100 28.942597 30.909837 32.024185 32.625383 33.776646 34.212345 33.709219 33.791964 34.260877 34.212757 33.744558 33.806315 33.219228 32.203582 30.732622 29.424307 27.500828 25.463182 22.851281 22.142882 20.422225 20.883676 22.381629 23.374743 24.253686 24.690885 26.048124 26.139231 26.420047 27.011800 27.667785 27.508837 27.844264 27.932698 28.151300 29.134238 30.241170 29.520251 29.209312 28.888941 29.009688 27.870347 27.376442 28.025204 27.174552 28.298579 28.770890 27.918655 29.058979 29.679616 29.213502 29.423141 30.317262 31.119720 29.878007 26.669666 22.972194 28.535234 43.828871 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.687459 38.960432 27.504298 28.360106 30.721789 32.302485 31.789572 32.106359 30.816735 30.381105 30.290035 29.629523 30.093523 29.108577 28.495737 28.734719 28.223807 28.407991 28.892847 30.497049 32.009185 33.335979 33.900453 33.499737 33.949637 34.660367 34.483645 34.392125 34.110463 33.796642 33.725190 32.467612 30.750666 29.021370 28.000516 26.001562 23.021035 21.415921 21.549509 21.263179 21.826557 24.246499 24.662069 25.189020 25.044611 26.032944 26.710359 26.915178 27.206435 27.402471 27.808016 28.282896 28.277098 28.599067 29.391775 29.985283 28.970647 29.365417 28.908211 27.952361 27.771979 27.408742 28.094089 27.802730 28.203743 29.258737 28.941964 28.593968 29.697030 29.381936 30.961442 29.854740 30.136187 26.717372 23.346037 27.176203 42.346057 47.952498 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.155003 36.621552 27.362540 29.872148 30.354156 31.877327 32.004626 32.454458 31.137337 30.358053 29.793127 30.623803 29.806301 28.965930 29.210047 28.605771 28.147021 28.089972 28.790451 30.396002 32.633924 33.395369 33.216705 33.868785 34.668179 34.771397 34.676949 34.507791 34.513439 34.201228 33.402312 32.453360 30.865971 29.663597 28.614328 26.006928 22.268814 22.357700 21.807762 21.834438 22.667715 23.430396 25.229001 25.447421 25.205803 25.826540 26.395885 26.666398 27.107360 27.342639 27.713311 28.164114 28.578382 28.639347 28.961354 28.816944 30.006752 29.514886 28.800368 28.375522 27.355733 27.784963 27.904619 27.940454 28.357657 29.237493 29.043347 28.694667 28.916206 30.443636 30.548462 29.514644 29.550626 27.158123 24.031334 25.685921 40.584097 47.784578 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 47.985658 
